0, 55
0, 68
0, 81
0, 102
0, 111
0, 113
1, 22
1, 26
1, 27
1, 37
1, 46
1, 47
1, 88
2, 20
2, 30
3, 13
3, 31
3, 100
4, 59
4, 70
4, 77
4, 78
4, 84
4, 90
5, 26
5, 43
5, 71
5, 75
5, 92
6, 81
6, 90
7, 19
7, 27
7, 70
7, 84
8, 69
8, 73
8, 80
8, 83
8, 97
8, 98
8, 102
8, 108
9, 34
9, 37
9, 60
9, 111
10, 14
10, 26
10, 35
10, 50
10, 67
10, 98
10, 103
10, 112
11, 19
11, 25
11, 37
11, 39
11, 43
11, 63
11, 96
11, 109
12, 106
13, 50
13, 103
14, 25
14, 39
14, 73
14, 83
14, 90
15, 40
16, 20
16, 27
16, 46
16, 62
16, 104
16, 105
17, 18
17, 44
17, 64
18, 54
18, 56
18, 75
18, 84
18, 89
19, 39
19, 43
19, 46
19, 80
19, 95
19, 97
20, 22
20, 31
20, 34
20, 59
20, 75
20, 87
20, 114
21, 60
21, 61
21, 64
21, 65
21, 86
21, 95
21, 113
22, 30
22, 32
22, 37
22, 71
22, 100
23, 60
24, 49
24, 68
24, 73
25, 46
25, 65
26, 38
26, 65
26, 69
26, 76
26, 87
26, 90
26, 103
27, 97
27, 102
28, 37
28, 85
28, 102
29, 54
29, 66
29, 92
29, 96
29, 98
29, 110
30, 64
30, 83
31, 48
31, 66
31, 96
31, 97
31, 105
31, 107
32, 39
32, 86
32, 101
33, 45
33, 75
33, 92
34, 56
34, 73
34, 75
34, 100
34, 104
34, 105
34, 111
35, 47
35, 110
36, 53
36, 77
36, 78
36, 84
36, 92
36, 99
37, 44
37, 46
37, 76
37, 89
38, 75
38, 87
39, 64
39, 80
39, 81
39, 99
40, 82
41, 72
41, 74
41, 83
41, 96
41, 99
42, 45
42, 47
42, 50
42, 53
42, 68
42, 75
43, 48
43, 67
43, 85
43, 115
44, 52
44, 85
44, 107
45, 52
45, 74
45, 83
45, 111
46, 61
46, 63
46, 77
47, 61
48, 80
48, 85
48, 111
49, 66
49, 83
50, 111
51, 65
51, 70
51, 78
51, 112
51, 114
52, 103
52, 105
53, 65
53, 84
53, 90
53, 113
54, 63
54, 64
54, 79
54, 109
55, 78
56, 98
56, 113
57, 76
57, 106
58, 73
58, 90
58, 92
58, 113
58, 115
59, 60
59, 94
59, 106
60, 64
60, 79
60, 86
60, 92
60, 95
61, 109
62, 64
62, 108
62, 115
63, 70
63, 72
63, 104
63, 115
64, 90
64, 114
65, 110
66, 100
66, 112
67, 79
68, 74
68, 103
70, 97
70, 114
71, 83
71, 109
71, 115
72, 75
72, 114
73, 75
73, 87
73, 100
74, 77
74, 95
76, 88
77, 78
78, 99
78, 100
78, 101
80, 85
80, 89
80, 107
81, 91
82, 99
82, 104
83, 108
84, 103
85, 102
86, 90
86, 93
86, 103
87, 107
88, 100
90, 96
90, 101
90, 103
91, 107
92, 94
94, 95
94, 111
95, 113
97, 98
97, 110
112, 114
