0, 5
0, 10
0, 25
0, 41
0, 57
1, 14
1, 21
1, 36
1, 77
1, 94
1, 95
2, 15
2, 52
2, 59
2, 60
2, 82
2, 93
3, 32
3, 44
3, 56
3, 73
4, 48
4, 51
4, 80
4, 81
4, 96
5, 53
5, 69
5, 71
5, 82
6, 19
6, 45
6, 54
6, 62
7, 15
7, 20
7, 30
7, 35
7, 36
7, 67
7, 93
8, 18
8, 34
8, 38
8, 55
8, 100
9, 52
9, 98
10, 32
10, 34
10, 45
10, 82
11, 28
11, 53
11, 85
11, 97
12, 28
12, 51
12, 54
12, 75
12, 95
13, 14
13, 22
13, 31
13, 36
13, 37
13, 73
13, 93
14, 43
14, 62
14, 69
14, 87
14, 95
15, 26
15, 68
16, 42
16, 47
16, 84
16, 97
17, 43
17, 49
17, 55
17, 59
17, 94
18, 24
18, 55
18, 61
18, 68
18, 71
18, 96
19, 25
19, 35
19, 49
19, 97
20, 35
20, 36
20, 47
20, 49
20, 54
20, 68
20, 93
20, 95
21, 33
21, 38
21, 55
21, 57
21, 87
22, 27
22, 31
22, 38
22, 46
22, 66
22, 84
23, 30
23, 52
23, 61
23, 85
24, 25
24, 27
24, 76
24, 93
24, 96
25, 29
25, 38
25, 67
25, 88
26, 27
26, 37
26, 42
26, 44
26, 45
26, 59
26, 74
26, 82
26, 100
27, 49
27, 61
27, 63
27, 68
27, 69
27, 81
27, 99
28, 54
28, 55
28, 69
28, 98
29, 80
29, 87
29, 91
29, 92
29, 98
30, 59
30, 89
30, 91
31, 47
32, 52
32, 73
32, 76
32, 77
32, 90
33, 48
33, 55
33, 58
33, 85
33, 93
34, 47
34, 49
34, 50
34, 85
34, 91
35, 68
35, 72
35, 87
36, 38
36, 53
36, 54
36, 97
37, 38
37, 72
38, 59
38, 62
38, 68
38, 88
38, 92
39, 40
39, 70
39, 75
39, 92
40, 62
40, 90
41, 48
41, 49
41, 68
41, 78
41, 98
42, 76
42, 85
43, 45
43, 54
43, 58
43, 68
43, 91
44, 54
44, 60
44, 63
44, 73
44, 76
45, 68
45, 88
45, 89
45, 90
46, 67
46, 71
46, 98
47, 55
47, 71
47, 77
47, 87
48, 71
48, 85
48, 93
49, 57
49, 60
49, 61
49, 86
49, 98
50, 53
50, 70
50, 87
50, 94
51, 59
51, 60
51, 80
51, 84
51, 91
53, 66
53, 94
54, 55
54, 65
54, 97
55, 69
55, 76
56, 98
57, 81
58, 86
58, 93
58, 94
59, 61
60, 82
60, 86
60, 87
60, 90
61, 82
61, 85
61, 97
62, 69
62, 100
63, 65
63, 93
64, 83
64, 87
64, 96
65, 84
66, 83
66, 100
67, 73
67, 77
67, 95
68, 95
70, 75
70, 85
74, 82
74, 95
74, 99
75, 91
76, 81
77, 96
78, 87
78, 93
79, 95
79, 99
80, 84
80, 85
80, 90
80, 100
81, 86
82, 85
83, 87
85, 89
85, 92
86, 89
91, 92
91, 93
93, 99
96, 100
99, 100
