0, 11
0, 18
0, 62
0, 65
0, 96
1, 20
1, 28
1, 33
1, 94
1, 102
1, 112
1, 118
2, 4
2, 24
2, 38
2, 54
2, 59
2, 74
2, 99
2, 121
3, 15
3, 39
3, 86
3, 103
4, 62
4, 112
5, 17
5, 21
5, 28
5, 32
5, 69
5, 82
5, 87
5, 88
5, 95
6, 39
6, 51
6, 56
6, 80
7, 15
7, 20
7, 42
7, 45
7, 92
8, 59
8, 67
8, 83
8, 99
9, 83
9, 84
9, 92
9, 122
10, 16
10, 19
10, 30
10, 44
10, 55
10, 66
11, 49
11, 56
11, 85
11, 88
11, 93
11, 97
11, 102
11, 104
11, 108
12, 74
12, 105
13, 57
13, 75
13, 99
13, 112
14, 28
14, 31
14, 77
14, 109
15, 45
15, 56
15, 64
15, 72
16, 17
16, 29
16, 51
16, 55
16, 63
16, 93
16, 113
17, 59
17, 72
17, 88
18, 34
18, 86
18, 87
18, 102
18, 109
19, 25
19, 26
19, 71
19, 91
19, 104
19, 116
20, 38
20, 53
20, 69
20, 121
21, 58
21, 66
21, 95
21, 96
21, 114
21, 121
22, 90
23, 33
23, 49
23, 58
24, 26
24, 90
24, 114
25, 36
25, 44
26, 35
26, 53
26, 64
26, 80
26, 91
26, 104
26, 112
26, 113
27, 72
27, 98
27, 117
28, 32
28, 38
28, 59
28, 109
29, 45
29, 58
29, 93
30, 85
30, 106
31, 61
31, 69
32, 117
33, 122
34, 104
34, 112
34, 116
34, 121
35, 52
35, 68
36, 41
36, 56
36, 58
36, 67
36, 78
36, 88
36, 89
36, 92
37, 67
37, 118
38, 53
38, 82
39, 61
39, 91
40, 51
40, 80
40, 104
40, 119
41, 46
41, 65
41, 70
41, 75
41, 85
41, 93
42, 60
42, 68
42, 69
42, 118
42, 120
43, 51
43, 71
43, 78
43, 84
43, 122
44, 95
44, 103
44, 110
45, 54
45, 86
46, 82
46, 105
47, 89
47, 98
47, 120
48, 57
48, 122
49, 54
49, 57
50, 68
50, 101
51, 52
51, 115
52, 71
52, 83
52, 84
52, 95
52, 117
53, 71
54, 73
54, 98
54, 119
55, 65
55, 68
55, 87
55, 96
55, 117
56, 93
56, 108
57, 92
57, 111
57, 122
58, 75
59, 88
60, 93
61, 81
61, 90
62, 67
62, 86
63, 69
63, 76
63, 87
63, 105
64, 100
64, 117
65, 74
65, 87
65, 100
66, 78
66, 81
66, 83
66, 87
66, 98
66, 114
66, 119
67, 78
67, 112
69, 82
70, 117
71, 85
72, 113
74, 92
74, 114
74, 120
76, 102
76, 120
77, 121
78, 107
78, 119
79, 93
82, 95
82, 104
83, 84
83, 88
83, 113
85, 95
85, 110
86, 96
86, 97
87, 95
87, 112
88, 100
89, 91
89, 117
91, 119
92, 93
92, 104
93, 100
93, 105
93, 106
93, 122
94, 100
95, 118
97, 101
98, 100
98, 101
98, 108
98, 121
100, 111
102, 109
103, 112
104, 112
106, 115
109, 117
111, 119
118, 119
