0, 4
0, 22
0, 33
0, 73
0, 88
0, 89
0, 95
1, 11
1, 33
1, 39
1, 50
1, 60
1, 67
1, 91
2, 23
2, 69
2, 87
2, 103
3, 5
3, 17
3, 26
3, 46
3, 51
3, 95
3, 108
3, 110
4, 31
4, 48
4, 61
4, 78
4, 87
5, 52
5, 86
5, 103
6, 29
6, 30
6, 34
6, 51
6, 56
6, 75
6, 89
6, 103
6, 111
7, 15
7, 19
7, 70
7, 104
8, 40
8, 60
8, 69
8, 93
9, 52
9, 74
10, 41
10, 44
10, 104
11, 13
11, 48
11, 67
11, 76
11, 87
12, 40
12, 94
13, 18
13, 43
13, 103
14, 22
14, 53
14, 64
14, 74
15, 19
15, 62
15, 76
15, 78
16, 33
16, 37
16, 64
16, 86
16, 95
17, 56
17, 65
18, 26
18, 28
18, 44
18, 49
18, 67
18, 91
19, 57
19, 73
19, 99
19, 102
20, 57
20, 77
20, 78
21, 64
21, 69
22, 75
22, 83
22, 85
23, 32
23, 44
23, 57
23, 98
23, 108
24, 40
24, 99
25, 94
26, 65
26, 67
26, 70
26, 76
26, 100
27, 35
27, 37
27, 50
27, 65
27, 96
27, 108
28, 32
28, 74
28, 104
29, 57
29, 61
29, 77
29, 91
29, 96
30, 60
30, 64
31, 39
31, 107
32, 33
32, 37
32, 69
32, 88
33, 46
33, 58
33, 68
33, 79
33, 101
34, 35
34, 41
34, 73
34, 99
35, 61
35, 105
36, 40
36, 89
36, 96
37, 45
37, 100
37, 103
37, 111
38, 73
38, 98
38, 104
39, 41
39, 50
39, 54
39, 90
39, 109
40, 55
40, 79
41, 70
42, 48
42, 59
42, 66
42, 76
42, 88
42, 108
43, 51
43, 75
44, 79
44, 81
44, 84
44, 87
44, 91
44, 111
45, 84
45, 86
45, 94
45, 105
46, 53
46, 59
46, 68
46, 71
46, 102
46, 107
47, 53
47, 63
47, 110
48, 68
48, 84
49, 84
49, 86
49, 89
49, 101
49, 106
50, 96
51, 71
51, 78
51, 82
52, 62
52, 101
53, 73
53, 91
54, 85
54, 87
55, 67
55, 71
55, 73
55, 82
55, 111
56, 58
56, 63
56, 85
56, 94
57, 63
57, 69
57, 101
58, 78
58, 110
59, 64
59, 97
60, 70
60, 106
61, 82
61, 85
61, 90
65, 93
66, 85
66, 92
66, 99
66, 105
68, 69
68, 75
68, 80
69, 86
69, 110
70, 77
70, 78
71, 77
71, 88
71, 98
71, 104
72, 107
72, 109
73, 99
74, 75
74, 78
74, 111
77, 93
78, 105
79, 88
80, 103
82, 84
84, 101
84, 103
85, 106
85, 110
87, 104
90, 106
92, 104
93, 96
94, 104
95, 96
95, 103
96, 103
96, 109
98, 108
98, 110
100, 109
103, 105
103, 107
104, 107
