0, 25
0, 44
0, 56
0, 61
0, 65
0, 67
0, 68
0, 69
0, 87
0, 89
1, 24
1, 54
1, 91
1, 93
2, 24
2, 48
2, 87
2, 94
3, 6
3, 10
3, 12
3, 16
3, 32
3, 49
3, 71
3, 89
3, 105
4, 34
4, 59
4, 60
4, 70
5, 26
5, 80
5, 104
6, 8
6, 9
6, 44
6, 56
6, 70
6, 95
6, 100
6, 104
7, 8
7, 24
7, 31
7, 60
7, 75
7, 76
8, 35
8, 86
8, 97
9, 21
9, 57
9, 76
9, 81
9, 99
10, 18
10, 29
10, 31
10, 41
10, 42
10, 48
10, 79
10, 105
11, 34
11, 57
11, 67
12, 65
12, 70
12, 91
13, 43
13, 48
13, 62
14, 19
14, 31
14, 32
14, 39
14, 45
14, 72
15, 24
15, 26
15, 28
15, 34
15, 42
15, 66
15, 78
16, 49
16, 64
16, 81
16, 82
16, 90
16, 101
17, 90
17, 98
17, 101
17, 105
18, 39
18, 47
18, 66
18, 78
19, 34
19, 51
19, 59
19, 64
19, 91
19, 92
20, 23
20, 46
20, 48
20, 65
20, 68
21, 44
22, 23
22, 28
22, 49
22, 52
22, 63
22, 77
23, 52
23, 68
23, 74
23, 87
23, 97
24, 56
25, 32
25, 50
25, 51
25, 66
25, 75
25, 77
25, 86
25, 87
25, 89
25, 91
26, 27
26, 42
26, 47
26, 56
26, 61
26, 65
26, 75
27, 97
28, 46
28, 51
28, 94
29, 67
29, 75
29, 80
29, 105
30, 81
30, 97
30, 104
30, 105
31, 45
31, 63
31, 64
31, 68
31, 69
31, 101
31, 103
32, 86
32, 88
33, 40
33, 54
33, 61
33, 97
34, 57
35, 53
35, 79
35, 98
36, 42
36, 47
36, 48
36, 68
36, 96
37, 54
37, 80
37, 88
38, 43
39, 60
39, 66
40, 51
40, 91
40, 99
41, 45
41, 52
41, 63
41, 67
41, 70
41, 83
41, 93
41, 94
41, 104
42, 67
42, 68
42, 86
43, 47
43, 63
43, 82
43, 86
44, 68
44, 90
44, 105
45, 58
45, 65
45, 69
46, 48
46, 56
46, 62
46, 71
46, 84
46, 93
46, 98
46, 105
47, 79
47, 97
48, 80
48, 84
48, 100
49, 67
50, 54
52, 56
52, 64
52, 79
52, 100
53, 60
53, 81
53, 87
53, 102
53, 105
54, 69
54, 85
54, 100
55, 64
55, 78
55, 101
56, 88
57, 63
57, 72
57, 78
58, 65
59, 62
59, 70
59, 89
60, 102
61, 66
61, 83
61, 96
61, 101
62, 69
62, 85
63, 64
63, 81
64, 75
64, 97
64, 102
64, 104
65, 100
66, 88
66, 94
66, 105
67, 96
68, 77
68, 85
68, 90
68, 103
69, 79
69, 80
69, 96
71, 73
71, 87
72, 83
73, 91
74, 76
75, 80
76, 78
76, 80
76, 90
76, 103
76, 104
77, 84
77, 85
77, 93
78, 82
78, 93
78, 95
79, 90
80, 94
82, 91
82, 96
83, 97
84, 88
84, 97
84, 101
85, 91
85, 104
87, 101
88, 104
89, 94
90, 92
94, 95
95, 102
95, 105
103, 104
