0, 25
0, 44
0, 71
0, 74
1, 57
1, 77
1, 79
1, 83
1, 101
1, 103
2, 9
2, 22
2, 56
2, 66
2, 87
2, 96
2, 98
3, 26
3, 80
3, 88
4, 15
4, 32
4, 58
4, 76
4, 78
4, 105
5, 16
5, 42
5, 54
5, 79
5, 86
5, 87
6, 20
6, 22
6, 34
6, 37
6, 51
6, 60
6, 73
6, 82
7, 14
7, 25
7, 32
7, 33
7, 37
7, 52
7, 57
7, 63
7, 67
8, 36
8, 38
8, 44
8, 49
8, 81
8, 86
8, 89
8, 106
9, 16
9, 19
9, 31
9, 49
9, 55
9, 70
9, 87
9, 98
9, 99
9, 101
10, 56
10, 83
10, 89
11, 47
11, 69
11, 87
11, 104
12, 14
12, 17
12, 42
12, 51
12, 71
12, 95
13, 33
13, 40
13, 43
13, 54
13, 57
13, 100
15, 29
15, 39
15, 41
15, 94
16, 84
17, 20
17, 34
17, 36
17, 85
18, 42
18, 56
18, 77
18, 102
19, 27
19, 69
19, 94
19, 103
20, 29
20, 50
20, 63
20, 64
20, 75
20, 81
20, 88
21, 95
21, 99
21, 101
22, 23
22, 44
22, 49
22, 77
22, 85
22, 86
22, 97
22, 101
23, 31
23, 33
23, 43
23, 54
23, 59
23, 62
23, 83
24, 44
24, 70
24, 84
25, 53
25, 56
25, 58
26, 52
26, 57
26, 62
26, 97
26, 106
27, 65
27, 79
27, 95
27, 98
28, 56
28, 71
28, 77
29, 39
29, 62
29, 93
29, 97
30, 38
30, 42
30, 62
30, 67
30, 68
30, 83
30, 85
30, 104
31, 33
31, 49
31, 66
31, 68
31, 84
31, 88
31, 98
32, 85
32, 88
32, 100
32, 105
33, 63
33, 79
33, 85
34, 40
34, 42
34, 74
34, 90
35, 53
35, 72
35, 79
36, 42
36, 51
36, 80
36, 89
36, 93
36, 97
37, 64
37, 85
37, 93
37, 100
37, 104
38, 52
38, 57
38, 60
38, 64
38, 91
38, 95
39, 51
39, 57
39, 59
39, 62
39, 82
39, 85
40, 70
41, 60
42, 49
42, 77
43, 50
43, 83
44, 48
44, 80
44, 96
44, 100
45, 50
45, 57
45, 76
46, 50
46, 55
46, 66
46, 78
46, 80
46, 84
47, 53
47, 57
47, 66
47, 75
47, 99
48, 95
49, 55
49, 72
50, 68
50, 79
51, 79
51, 102
51, 105
52, 61
52, 95
53, 82
53, 88
53, 103
54, 70
54, 74
54, 77
55, 64
55, 81
55, 90
55, 91
55, 95
55, 101
57, 63
57, 67
57, 83
58, 92
59, 73
59, 81
59, 93
59, 98
60, 77
61, 67
61, 70
61, 73
61, 86
61, 95
62, 95
64, 74
64, 84
65, 69
65, 74
65, 76
65, 77
65, 92
65, 101
67, 76
68, 70
68, 76
69, 87
69, 92
69, 97
70, 80
70, 86
70, 88
70, 92
70, 104
71, 76
73, 75
73, 78
73, 94
73, 96
74, 87
75, 81
76, 87
76, 100
77, 88
77, 98
79, 82
80, 94
81, 100
81, 102
82, 98
82, 104
83, 100
83, 104
84, 90
84, 94
86, 87
87, 92
90, 91
90, 97
91, 94
91, 102
93, 101
93, 104
94, 95
98, 104
99, 104
101, 103
102, 104
