0, 61
0, 93
1, 9
1, 21
2, 72
2, 78
3, 20
3, 45
4, 6
4, 15
4, 40
4, 45
4, 70
5, 20
5, 40
5, 57
5, 77
5, 92
6, 20
6, 26
6, 68
6, 69
6, 90
6, 93
7, 29
7, 50
7, 52
7, 56
8, 16
8, 29
8, 64
8, 68
8, 91
9, 28
9, 37
9, 38
9, 91
10, 16
10, 24
10, 36
10, 89
11, 22
11, 23
11, 30
11, 33
11, 48
11, 57
11, 73
11, 95
12, 40
12, 49
12, 89
13, 57
13, 69
13, 88
13, 96
14, 21
14, 33
14, 35
14, 42
14, 46
14, 75
14, 87
15, 21
15, 39
15, 90
16, 30
16, 54
16, 80
17, 73
17, 75
18, 31
18, 32
18, 34
18, 38
18, 84
19, 85
20, 27
20, 34
20, 63
21, 62
21, 67
21, 85
21, 90
22, 40
22, 77
22, 84
23, 42
23, 54
24, 27
24, 100
25, 57
25, 88
25, 89
25, 103
26, 37
26, 75
26, 76
26, 98
27, 28
27, 39
27, 45
27, 76
27, 94
27, 100
28, 35
28, 95
29, 37
29, 63
29, 83
30, 73
30, 90
30, 93
31, 82
31, 84
32, 41
32, 54
32, 63
32, 69
32, 74
32, 80
32, 95
33, 36
33, 58
33, 83
34, 70
34, 89
35, 55
35, 94
36, 66
36, 73
37, 64
37, 82
37, 104
39, 60
39, 75
39, 78
39, 101
39, 103
41, 45
41, 59
41, 62
41, 64
41, 88
42, 77
43, 67
43, 72
44, 45
44, 51
44, 91
45, 56
45, 64
45, 66
45, 86
45, 97
47, 81
47, 83
47, 100
48, 65
48, 68
48, 95
48, 97
49, 59
49, 64
50, 88
50, 91
51, 69
51, 76
52, 103
53, 87
54, 64
54, 79
54, 95
55, 63
55, 74
55, 91
55, 95
56, 81
57, 66
57, 67
57, 104
58, 98
59, 66
59, 90
59, 101
60, 67
60, 85
60, 93
60, 94
62, 92
63, 76
63, 78
64, 98
65, 86
65, 99
66, 84
67, 87
67, 89
67, 96
68, 75
68, 91
68, 96
69, 93
69, 94
70, 81
70, 93
70, 95
71, 79
71, 82
72, 84
72, 101
73, 75
73, 94
74, 102
74, 104
76, 80
77, 94
80, 86
81, 88
82, 104
85, 91
86, 89
86, 92
87, 103
88, 96
93, 100
