0, 16
0, 30
0, 40
0, 51
0, 77
0, 94
0, 95
0, 98
1, 6
1, 36
1, 60
2, 27
2, 67
2, 95
2, 96
3, 19
3, 49
3, 52
3, 55
3, 59
3, 62
3, 81
3, 106
4, 28
4, 74
4, 85
5, 24
5, 39
5, 43
5, 49
5, 59
5, 76
6, 13
6, 62
6, 65
7, 22
7, 56
7, 60
7, 76
7, 84
7, 97
8, 37
8, 53
8, 59
8, 81
8, 87
9, 21
9, 30
9, 93
10, 20
10, 39
10, 56
10, 79
10, 93
10, 97
11, 24
12, 99
12, 106
13, 19
13, 69
14, 25
14, 26
14, 92
15, 36
15, 38
15, 42
15, 59
15, 65
15, 78
15, 94
15, 100
16, 36
16, 50
16, 73
17, 30
17, 31
17, 76
17, 93
18, 23
18, 47
18, 70
19, 95
19, 104
20, 36
20, 58
20, 73
20, 95
21, 29
21, 32
21, 57
21, 81
21, 91
21, 100
22, 27
22, 56
23, 31
23, 40
23, 43
24, 26
24, 37
24, 59
25, 42
25, 47
25, 53
25, 76
25, 82
25, 89
25, 103
26, 42
26, 71
26, 102
27, 31
27, 98
28, 40
28, 67
28, 99
28, 102
28, 104
28, 106
29, 68
29, 92
30, 62
31, 35
31, 38
31, 51
31, 66
31, 79
31, 99
33, 45
33, 50
33, 58
33, 89
33, 93
34, 36
34, 104
35, 96
36, 37
36, 43
37, 64
37, 97
37, 99
38, 85
39, 41
39, 97
39, 100
40, 76
40, 84
40, 88
41, 43
41, 44
41, 47
41, 58
41, 79
41, 96
42, 91
43, 73
43, 83
43, 103
44, 46
44, 55
44, 64
44, 82
44, 97
45, 48
46, 52
46, 60
46, 63
47, 60
47, 66
47, 99
48, 50
48, 56
48, 58
48, 71
48, 100
49, 51
49, 60
49, 105
50, 61
50, 80
51, 55
51, 58
51, 69
51, 70
51, 71
51, 74
52, 60
52, 64
52, 66
52, 80
54, 65
54, 71
55, 67
55, 69
55, 91
56, 72
56, 74
57, 92
59, 101
60, 85
60, 103
61, 77
61, 94
61, 95
61, 102
61, 104
61, 106
62, 85
65, 69
65, 71
65, 73
65, 75
65, 78
65, 85
65, 100
66, 68
67, 86
68, 79
68, 102
69, 87
71, 101
72, 73
72, 102
72, 103
73, 79
75, 84
75, 86
75, 93
75, 96
76, 83
77, 79
77, 85
77, 103
77, 104
81, 82
81, 87
81, 91
81, 103
84, 96
85, 105
86, 95
86, 100
86, 105
88, 97
89, 104
90, 97
91, 96
92, 95
95, 102
95, 106
98, 100
100, 106
102, 105
