0, 9
0, 59
0, 60
0, 76
0, 78
0, 84
0, 100
0, 101
0, 103
1, 17
1, 22
1, 28
1, 30
1, 33
1, 41
1, 43
1, 48
2, 5
2, 11
2, 12
2, 21
2, 36
2, 39
2, 49
2, 61
2, 65
2, 82
2, 88
3, 8
3, 14
3, 22
3, 48
3, 60
3, 82
4, 35
5, 9
5, 39
5, 62
5, 73
5, 80
5, 81
6, 19
6, 46
6, 58
6, 64
6, 70
7, 24
7, 28
7, 46
7, 47
7, 58
7, 78
7, 91
7, 98
8, 10
8, 23
8, 24
8, 53
8, 61
8, 88
9, 49
9, 53
9, 56
9, 77
9, 81
9, 100
10, 13
10, 51
10, 70
10, 71
11, 17
11, 69
11, 78
11, 83
12, 13
12, 18
12, 26
12, 30
12, 39
12, 41
12, 102
13, 20
13, 41
13, 44
13, 69
14, 17
14, 37
14, 54
14, 93
15, 26
15, 30
15, 42
15, 70
15, 99
16, 31
16, 46
16, 64
16, 77
16, 85
16, 100
17, 40
17, 51
18, 24
18, 34
18, 75
18, 78
18, 90
18, 97
18, 100
19, 23
19, 30
19, 42
19, 65
19, 101
20, 45
20, 83
20, 87
20, 97
20, 102
21, 22
21, 51
21, 52
21, 86
21, 101
22, 35
22, 72
22, 98
23, 33
23, 39
23, 59
23, 61
23, 67
23, 89
23, 99
24, 38
24, 40
24, 46
24, 55
24, 76
25, 49
25, 79
25, 90
25, 101
26, 48
26, 55
26, 56
26, 67
26, 98
27, 62
27, 67
27, 99
28, 54
28, 66
28, 94
28, 102
29, 63
29, 65
29, 86
29, 96
29, 99
30, 63
30, 79
31, 39
31, 54
31, 55
31, 71
32, 94
32, 97
33, 40
33, 41
33, 67
34, 42
34, 76
34, 96
35, 57
35, 95
36, 44
37, 83
37, 100
38, 58
38, 93
39, 53
40, 44
40, 51
40, 63
40, 71
40, 87
41, 52
41, 53
41, 59
41, 66
41, 71
41, 82
41, 91
42, 54
42, 64
42, 70
42, 79
43, 52
43, 66
43, 79
43, 87
43, 102
44, 85
45, 50
45, 67
45, 72
45, 75
45, 100
46, 48
46, 91
46, 92
46, 94
47, 53
47, 81
48, 52
48, 75
48, 77
48, 82
48, 90
49, 54
49, 64
49, 68
49, 71
49, 76
49, 101
50, 82
51, 54
51, 57
51, 80
51, 92
52, 59
52, 71
52, 72
52, 82
52, 92
52, 93
52, 103
53, 62
53, 103
54, 59
54, 70
54, 81
54, 101
55, 84
55, 88
55, 89
56, 92
56, 101
57, 86
58, 68
58, 72
59, 68
59, 86
59, 97
59, 99
60, 65
60, 74
60, 76
60, 103
61, 85
61, 87
62, 69
62, 71
62, 78
62, 82
62, 83
63, 100
64, 72
65, 67
65, 87
66, 87
66, 95
67, 80
68, 74
69, 80
70, 72
70, 94
71, 87
71, 93
72, 73
72, 79
72, 82
72, 97
72, 101
73, 75
74, 80
74, 82
74, 85
74, 88
76, 81
76, 86
76, 94
76, 103
77, 89
77, 93
78, 89
78, 99
79, 94
79, 96
81, 96
83, 86
83, 96
84, 102
85, 88
86, 99
87, 96
87, 98
88, 98
90, 91
90, 95
94, 101
